"x1","x2","x3",".value",".lower",".upper",".width",".point",".interval"
"1. Find Extremum","compassql","bfs",1.23061535482204,0.893088903108977,1.57633891886406,0.95,"mean","qi"
"1. Find Extremum","compassql","dfs",1.29367278294414,0.947964943697495,1.62771026066407,0.95,"mean","qi"
"1. Find Extremum","dziban","bfs",1.53261266305982,1.17383863033192,1.88940397244258,0.95,"mean","qi"
"1. Find Extremum","dziban","dfs",1.3053221307317,0.933771114326238,1.66859674667589,0.95,"mean","qi"
"2. Retrieve Value","compassql","bfs",1.25628878287892,0.874858368619146,1.63264529097501,0.95,"mean","qi"
"2. Retrieve Value","compassql","dfs",1.15075088185914,0.783233452999193,1.52096914412102,0.95,"mean","qi"
"2. Retrieve Value","dziban","bfs",1.35632144811231,0.97042221588374,1.73178031668791,0.95,"mean","qi"
"2. Retrieve Value","dziban","dfs",1.24953751686645,0.856929874449894,1.63360778647551,0.95,"mean","qi"
"3. Prediction","compassql","bfs",0.529907526444808,0.149356468315606,0.892788435842444,0.95,"mean","qi"
"3. Prediction","compassql","dfs",0.805457711535005,0.430242466890254,1.17982696721086,0.95,"mean","qi"
"3. Prediction","dziban","bfs",0.808409640617248,0.433590678683251,1.17611889953719,0.95,"mean","qi"
"3. Prediction","dziban","dfs",1.12286240464464,0.729254847131001,1.49325319254948,0.95,"mean","qi"
"4. Exploration","compassql","bfs",0.866413098708685,0.487897135600063,1.22577257156521,0.95,"mean","qi"
"4. Exploration","compassql","dfs",0.996763404097797,0.621882830589617,1.36605533863537,0.95,"mean","qi"
"4. Exploration","dziban","bfs",1.14061686014487,0.772897070585496,1.5107889201632,0.95,"mean","qi"
"4. Exploration","dziban","dfs",1.19048965729311,0.810327398748568,1.56597433090446,0.95,"mean","qi"
"1. Find Extremum","compassql","bfs",1.23061535482204,1.11238434839934,1.34713319531743,0.5,"mean","qi"
"1. Find Extremum","compassql","dfs",1.29367278294414,1.17545015727565,1.40954592213071,0.5,"mean","qi"
"1. Find Extremum","dziban","bfs",1.53261266305982,1.41335036096262,1.65416813576094,0.5,"mean","qi"
"1. Find Extremum","dziban","dfs",1.3053221307317,1.17995528842879,1.43252183251423,0.5,"mean","qi"
"2. Retrieve Value","compassql","bfs",1.25628878287892,1.12411906087968,1.3869669634932,0.5,"mean","qi"
"2. Retrieve Value","compassql","dfs",1.15075088185914,1.01880503321749,1.27923968859321,0.5,"mean","qi"
"2. Retrieve Value","dziban","bfs",1.35632144811231,1.23035186088657,1.48606181957436,0.5,"mean","qi"
"2. Retrieve Value","dziban","dfs",1.24953751686645,1.12414029982202,1.3820492341151,0.5,"mean","qi"
"3. Prediction","compassql","bfs",0.529907526444808,0.401813361676657,0.66184704414999,0.5,"mean","qi"
"3. Prediction","compassql","dfs",0.805457711535005,0.677162840223855,0.933770583165341,0.5,"mean","qi"
"3. Prediction","dziban","bfs",0.808409640617248,0.678384074590274,0.941358463099029,0.5,"mean","qi"
"3. Prediction","dziban","dfs",1.12286240464464,0.992853840495001,1.2566331100757,0.5,"mean","qi"
"4. Exploration","compassql","bfs",0.866413098708685,0.739814594851164,0.993221558719594,0.5,"mean","qi"
"4. Exploration","compassql","dfs",0.996763404097797,0.872529931789563,1.12179242669341,0.5,"mean","qi"
"4. Exploration","dziban","bfs",1.14061686014487,1.01240113802238,1.26665685042697,0.5,"mean","qi"
"4. Exploration","dziban","dfs",1.19048965729311,1.06145019350963,1.32030336688771,0.5,"mean","qi"
