"search","oracle","rating",".lower",".upper",".width",".point",".interval"
"bfs","compassql",0.433369047619048,-0.0178571428571429,0.839285714285714,0.95,"mean","qi"
"bfs","dziban",0.617316666666667,0.2,1,0.95,"mean","qi"
"dfs","compassql",-0.0485888888888889,-0.45,0.366666666666667,0.95,"mean","qi"
"dfs","dziban",0.349222222222222,-0.0666666666666667,0.75,0.95,"mean","qi"
"bfs","compassql",0.433369047619048,0.285714285714286,0.589285714285714,0.5,"mean","qi"
"bfs","dziban",0.617316666666667,0.483333333333333,0.766666666666667,0.5,"mean","qi"
"dfs","compassql",-0.0485888888888889,-0.2,0.0833333333333333,0.5,"mean","qi"
"dfs","dziban",0.349222222222222,0.216666666666667,0.483333333333333,0.5,"mean","qi"
