"search","oracle","rating",".lower",".upper",".width",".point",".interval"
"bfs","compassql",0.680613095238095,0.339285714285714,1.00044642857132,0.95,"mean","qi"
"bfs","dziban",0.733544444444444,0.416666666666667,1.03333333333333,0.95,"mean","qi"
"dfs","compassql",0.303311111111111,-0.05,0.633333333333333,0.95,"mean","qi"
"dfs","dziban",0.556266666666667,0.2,0.883333333333333,0.95,"mean","qi"
"bfs","compassql",0.680613095238095,0.571428571428571,0.803571428571429,0.5,"mean","qi"
"bfs","dziban",0.733544444444444,0.633333333333333,0.85,0.5,"mean","qi"
"dfs","compassql",0.303311111111111,0.183333333333333,0.416666666666667,0.5,"mean","qi"
"dfs","dziban",0.556266666666667,0.433333333333333,0.670833333333333,0.5,"mean","qi"
